,id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel
287,OlzdhfBow0BjoV5g1iZlnK_YBNOQMLlTfxHaWufydw3ifLrY,UybEFTA1OrKS3mLJG5WfT5rDWB1Em3eemFEVgPtXnMrHxHXjonk0obmi,Fw83i_-dTHL2_b1_PrrdwAn4XVKXKgSvoYGWgIqwXjf1dgART-uCpQGmMpIiHtLyEIqMU4xblYT9Qg,Kryoow,4018,1681722397316,390
288,j_ypGCnpPDsQbJ4F5SvwfCFavejYr1vj751eO8PM1VnDu_Y,fQT4sO-BOTeAmZoJpDU7Eu61_RwsosEJFinE2EZuTh_hE-8,-GOBQ_EyM-ndmD5dTEyH8GM1x3IxvOiB41YPena2N_VRIy6R_y-8NqREXBYOf74x4kKdZxYvN-AnSg,Aiden Yasuo,1670,1681703745806,450
289,Rouhj4sx-sayU6mfxPZpjIdXbQPbou1wtozfD6fUW5gjj3U,4eE7zfKQslLhXS9iRYkTeVIBaqY4O2yTzQOX8B9P-p3P99E,7_Bc8CHKjd4iIpjMEWaoC9ikJNum8d37lwZFf52S5gcQtbiSuCvTxhkb3mL8b6QF_Q5lPx2DFnRRgQ,Yung Fappy,23,1681716177848,689
290,dax7OHG4f8hET8_XTBUM5XzFJYC8mGcbjFfAQz8rcXM1y-A,ml1JTiDaQwUGFeYrET3RgGycGeYku7UuBwwy7ZjOAN7Of-k,W85Mq7y5E0bU1JKyPtySVqrLGcJ49DBWx3N1qwVcP1MFDo0rY0RLPUimKswx-eALjjWr-UVQS9srxA,issariu,3879,1681133423000,77
291,WPcSaQzIDyHfaXXYX6qATM6xFLs19pmBahll2uU4Sp2zf057o0s0HUd31w,L6QKEvZEbwLKu_T82LUmQJ9_t-3R4WxFzxsz_LU4MRvHG1HJ-NZ1hJLC,BR5QwpsUFCZfrGJvFXnG3-LfHDH_Z9yCZAO8Sc7xemwOTTcgTgpmqKahCAdJZTcG7a2EorgR1ZAv7w,P1ng,29,1681695189826,238
292,lFvGF9anHs0bIALDztryH5QJKI2LyhSL3_7m-LrbKNuMNHxVMMysK8h6mQ,6fuS1AjNqzMPXFc6LiiRyoEcnykQ1AWi2rLHJu21EcuWx02sEIAvpcxi,1zBOwS67Hn5JLWR6QjqHdZ_kLU-gnhyt1BQ5ufzpaXHeBQ-hJL0EOkfhQc8COsdL27BLekZ02kEI9Q,IgnaVilu,5413,1680336555000,85
293,E1GwbAx5W1oaKbtwiOklt75UhznXSiTsdv5F6rfrFooIXpRTs-MlHTWxoA,a1a3fO5o62qIIHlR6bjG14L3Um1fd3vCpcaALbq1m6L0K0Ov9Jv9rvQR,zgvRaLUl9meR_T1f6MEPogPcNJgV09wQKhB9EtNMIYq-fDj0ijMyrUbWPku1m4b-QkkOozwmu2Vx9w,donkey gap,5735,1680399526000,58
294,Brft9_PfXMKeVyQT8PL-ESiJpFlDA2EkFwyRA6W-YsB6muY,cwSnL62t3IEPlrXeucLdnAdWgcCTQ4W2unpIMHJ12c3a8J4,tD4LC8Bvfhg3YmuCgoBLkITqSt7qpFxEjIb4DET9Yktx-5v16EiZnP6V_z7k-0WQi9Wy_dxBREtx6g,5tunt,3366,1681737823000,432
295,335MxPbABryrz8MhsHOzIAkw3cd3tQi0B-0Dk19Z9qREeVLS9wmFPe43Dw,OpUqUfGW7t8cs_bM2eismcW2pOnAz-jS_YjI1T5FiGGlqH1pJDlH88or,q8iMGREEAvYF22Qvlmg_26_7jch9cwrpEMoNrqWmFIqgcKcpOUbAMKuIO-4IqnrD6QP0QcwRmygxhw,fxrget my name,7,1681251548000,66
296,32c03jnSJxIi3gQcr_jWv_gNEkdMR05NZZjh4qwas8zg_M_CMmx-Sr9P6g,KK5swwf0jnciJ-76t9JOt3gcFxEzQ5CR6Cy0z1hPl7KKYYwwDFVv18Qs,FAnPEfOUXAIq79Am7zUTJOvc4UI1OCWwcf6VV2ZD37yVYj9wMJUEvJkXSosZGIBaSCfdG7iqwD0Etw,kikï,7,1681603474000,55
297,M_Rc3uXo98MyVBZNTl4qtxDCQWLMBu7tdFRta7Cpn6SW7qs,VFRbLR3IMwRCeglIOCvgbx1vk0byz-Hgyi-I51gN4h1lohU,gNs3RfqarA6RcNun_IVik9DV89LProHWse-UqwRDfZZBWTAbKYaCfZBA5nG3mBAE9Os_Vu8DMUOAXQ,LeGrosMax,4072,1681690367000,549
298,Lu6t0On2Z5l9PqHs2BTtilDkfeS4RhgM9GKX8wSzqp_Tf5-A8GVoEkZnsg,AMY1xzZNp9XrsJw7fkbFc7FRo7m57jW69ihIeXUl877cHnCTRCB8o6Xi,zTcrRMIhECQ27QH8YvcLR_z5cAn3MDNdxpjo5zDqjh0eA7xnXBEO1d0ltD-hA5o-fXbMuSv2V_ve1w,my kled mid acc,4903,1681539961000,49
299,sGiqby8nHJUY0JSMpaz2PyV9JM_9gGpPJk0JngoXVKUV18Y,aDKKfN3x4YNW7qY03LhP9q-VSiAy23Pf7fgXdxUxjTJA-g,0BG1QRuqVytcmxyqEV7AKIfNOYRRADfnq3sQiLKYifZL6-l1Yph_fnd0zViGazXQ8qrzj-OPU7gKzg,ZEUSTONYTOPNILES,3150,1681680381515,221
