,match_id,blue_top,blue_jungle,blue_middle,blue_bottom,blue_support,red_top,red_jungle,red_middle,red_bottom,red_support,blue_win
1711,NA1_4619507019,Gangplank,LeeSin,Syndra,Ashe,Lulu,Kennen,JarvanIV,Sylas,Zeri,Milio,True
1712,NA1_4614530983,Renekton,Graves,Sylas,Aphelios,Heimerdinger,KSante,Hecarim,Akali,Varus,Rakan,False
1713,NA1_4630990774,Jax,LeeSin,Ahri,Jhin,Karma,Rumble,Viego,Swain,Akshan,Pyke,False
1714,NA1_4632275840,Jax,Diana,Sylas,Jinx,Thresh,Malphite,Kindred,Cassiopeia,Sivir,Milio,False
1715,NA1_4627656323,Jayce,Nocturne,Sylas,Seraphine,Ziggs,Kennen,Hecarim,Diana,Aphelios,Galio,False
1716,NA1_4625653150,Quinn,Vi,Xerath,Varus,Braum,Jayce,Karthus,Sylas,Draven,Nautilus,True
1717,NA1_4631379116,Aatrox,Ekko,Taliyah,Draven,Nautilus,MonkeyKing,Gragas,Talon,Twitch,Milio,False
1718,NA1_4623280047,Urgot,Diana,Yasuo,Ezreal,Karma,MonkeyKing,Gragas,Taliyah,Zeri,Rakan,True
1719,NA1_4606811242,Poppy,Ekko,Talon,Ezreal,Karma,Kled,Gragas,Yone,Xayah,Rakan,True
1720,NA1_4620685524,Jayce,LeeSin,Annie,Draven,Blitzcrank,Irelia,MonkeyKing,Yasuo,Chogath,Xerath,False
1721,NA1_4614307229,Jayce,FiddleSticks,Vladimir,Caitlyn,Annie,Maokai,Nunu,Veigar,Varus,Heimerdinger,False
1722,NA1_4615157894,KSante,MonkeyKing,Viktor,Zeri,Bard,Kennen,Viego,Malphite,Ezreal,Zilean,False
1723,NA1_4618401884,KSante,Rengar,Syndra,Xayah,Blitzcrank,Akshan,MonkeyKing,Ahri,Aphelios,Thresh,False
1724,NA1_4620022447,Poppy,Hecarim,Annie,Jinx,Nautilus,Malphite,LeeSin,Galio,Zeri,Alistar,False
1725,NA1_4623213512,Kennen,Belveth,Leblanc,Draven,Rakan,Karma,Kayn,Zac,Jinx,Janna,True
1726,NA1_4622060448,Kled,Evelynn,MonkeyKing,Tristana,Rakan,Rammus,Khazix,Vladimir,Varus,Ashe,True
1727,NA1_4626637794,Sett,Graves,Galio,Aphelios,Lulu,Darius,Udyr,AurelionSol,Samira,Renata,True
1728,NA1_4627546196,Chogath,Gragas,Jayce,Neeko,Nautilus,Kennen,JarvanIV,Vex,Kaisa,Sett,True
1729,NA1_4631644164,Poppy,Karthus,Zed,Zeri,Yuumi,Olaf,Vi,Fizz,Ezreal,Zyra,False
1730,NA1_4614595164,Kennen,Graves,Renekton,Twitch,Lulu,AurelionSol,Udyr,TwistedFate,Zeri,Annie,True
1731,NA1_4631770833,Quinn,LeeSin,Leblanc,Jinx,Milio,Illaoi,Maokai,Karma,Varus,Thresh,True
1732,NA1_4616874613,Singed,Udyr,Kennen,Lucian,Yuumi,Sion,Hecarim,Zoe,Jinx,Braum,False
1733,NA1_4626780493,Olaf,MasterYi,Azir,Jinx,Blitzcrank,Teemo,Hecarim,Yone,Zeri,Braum,False
1734,NA1_4624055464,Kennen,JarvanIV,Lissandra,Varus,Lux,Jayce,Khazix,Neeko,Swain,Senna,False
1735,NA1_4614265018,Fiora,Elise,Yone,Jinx,Thresh,Pantheon,MonkeyKing,Sylas,MissFortune,Zilean,True
1736,NA1_4618180164,Vladimir,Kindred,Annie,Jhin,Nautilus,Jax,Gragas,Talon,Xayah,Rakan,True
1737,NA1_4630812653,Fiora,Graves,Diana,Zeri,Rakan,Gragas,Rengar,Ahri,Ezreal,Senna,True
1738,NA1_4616086027,Kayle,Hecarim,Viktor,Samira,Blitzcrank,Kled,MonkeyKing,Kennen,Zeri,Thresh,False
1739,NA1_4616962496,Poppy,Hecarim,Zoe,Jinx,Thresh,KSante,Graves,Akali,Xayah,Rakan,False
1740,NA1_4626309400,Ornn,Belveth,AurelionSol,Jhin,Nautilus,Camille,Kindred,Rumble,Varus,Pyke,False
1741,NA1_4628019527,Chogath,Belveth,Akali,Jinx,Leona,Jax,Kayn,Lissandra,Kaisa,Annie,False
1742,NA1_4616965795,DrMundo,Lillia,Lucian,Nilah,Yuumi,Gwen,Belveth,Tristana,Kaisa,Thresh,True
1743,NA1_4613441664,Ekko,Belveth,Akali,Kaisa,Annie,Aatrox,Udyr,Jayce,Pantheon,Senna,True
1744,NA1_4617318736,Pantheon,Gragas,Ryze,Ezreal,Yuumi,Malphite,Lillia,Twitch,Xayah,Rakan,False
1745,NA1_4628024726,Tryndamere,Graves,Ahri,Karthus,Pyke,Olaf,Nidalee,Qiyana,Jinx,Thresh,False
1746,NA1_4616938252,Galio,Viego,Renekton,Jhin,Karma,Darius,Hecarim,Cassiopeia,Lucian,Nami,False
1747,NA1_4630767018,Yone,Graves,Sylas,Jinx,Blitzcrank,Fiora,Ekko,Qiyana,Senna,Pyke,True
1748,NA1_4616244146,Malphite,Gragas,Tristana,Samira,Thresh,Rumble,Vi,Draven,Jax,Sylas,False
1749,NA1_4627602876,Tryndamere,Yone,Udyr,Varus,Milio,Urgot,Sylas,Qiyana,Aphelios,Pyke,False
1750,NA1_4630580451,Yasuo,Karthus,Zed,Chogath,Senna,KSante,Hecarim,Lux,Zeri,Lulu,False
1751,NA1_4615224725,Malphite,Karthus,Zoe,Jinx,Senna,Jayce,Ivern,Annie,Varus,Heimerdinger,True
1752,NA1_4618135622,KSante,Hecarim,Galio,Jhin,Nami,Kled,Graves,Orianna,Zeri,Sona,True
1753,NA1_4610740068,KSante,Vi,Gragas,Zeri,Yuumi,Udyr,Viego,Annie,Lucian,Nami,False
1754,NA1_4626367246,Riven,Sejuani,Akali,Nilah,Alistar,Jayce,JarvanIV,Sylas,Vayne,Rakan,True
1755,NA1_4628672901,Chogath,Lillia,Talon,Xayah,Leona,Kaisa,Udyr,Sion,Ahri,Nautilus,True
1756,NA1_4632166736,JarvanIV,Kennen,Qiyana,Twitch,Yuumi,Gangplank,Ekko,Ahri,MissFortune,Brand,False
1757,NA1_4620242290,Malphite,Vi,Vladimir,Seraphine,Karma,Rumble,LeeSin,Orianna,Jinx,Pyke,True
1758,NA1_4628783898,Zed,LeeSin,Ahri,Zeri,Lulu,Garen,Khazix,Lux,Xayah,Rakan,False
1759,NA1_4629682177,Kayle,Akshan,Sion,Varus,Heimerdinger,Jax,Ekko,KSante,Xayah,Neeko,True
1760,NA1_4629240005,Ekko,Zed,Morgana,Olaf,Caitlyn,JarvanIV,Sivir,Soraka,Malphite,Vex,True
1761,NA1_4630478610,Sett,Gragas,Yasuo,Xayah,Xerath,Jayce,MonkeyKing,Viktor,Neeko,Karma,True
1762,NA1_4631020167,Mordekaiser,LeeSin,Pantheon,Ezreal,Karma,AurelionSol,Nami,Rumble,Lucian,Volibear,True
1763,NA1_4630613553,Gangplank,Vi,Orianna,Aphelios,Bard,Shen,MonkeyKing,Katarina,Varus,Blitzcrank,False
1764,NA1_4606625116,Poppy,Gragas,Talon,Senna,TahmKench,Yorick,Udyr,Ekko,Kaisa,Nautilus,True
1765,NA1_4620594925,Malphite,Gragas,Sylas,Varus,Blitzcrank,Gwen,Vi,Annie,Lucian,MissFortune,False
1766,NA1_4632134916,KSante,LeeSin,Kennen,Samira,Gragas,Singed,Vi,Sylas,Xayah,Alistar,False
1767,NA1_4630134614,Renekton,Hecarim,Ekko,Zeri,Yuumi,Riven,Gragas,Yasuo,Ezreal,Seraphine,True
1768,NA1_4618002987,Olaf,MonkeyKing,Sylas,Aphelios,Karma,Camille,Sejuani,Ziggs,Jinx,Heimerdinger,True
1769,NA1_4621025673,Jax,Graves,Lux,Sivir,Thresh,Darius,LeeSin,AurelionSol,Jinx,Blitzcrank,True
1770,NA1_4628163211,Jayce,Rengar,Zoe,Kaisa,Nautilus,Malphite,Diana,Pantheon,Xayah,Braum,False
1771,NA1_4627492976,Olaf,Lillia,Zed,Zeri,Yuumi,Rumble,Volibear,Malzahar,Aphelios,Thresh,False
1772,NA1_4617043169,Poppy,Vi,Sylas,Xayah,Rakan,KSante,MonkeyKing,Yone,Kaisa,Nautilus,True
1773,NA1_4620111106,Riven,MasterYi,TwistedFate,Karthus,Nami,Renekton,Rengar,Veigar,Tristana,Milio,False
1774,NA1_4628803056,Rumble,JarvanIV,Kennen,Zeri,Lulu,Jayce,LeeSin,Annie,MissFortune,Nautilus,False
1775,NA1_4627622079,Jayce,Nunu,Karthus,Jhin,Alistar,Olaf,Viego,Ahri,Lux,Pyke,False
1776,NA1_4628437800,Sion,Kindred,Karma,Lucian,Nami,Pantheon,RekSai,Sylas,Ezreal,Yuumi,True
1777,NA1_4626955205,Riven,Ekko,Qiyana,Xayah,Milio,Akali,Rengar,Yorick,Jinx,Leona,True
1778,NA1_4618075940,Gragas,MonkeyKing,Veigar,Jinx,Thresh,Fiora,LeeSin,Tristana,Ezreal,Neeko,False
1779,NA1_4629069911,Pantheon,Graves,Viktor,Jinx,Nautilus,Rumble,Sylas,Draven,Lux,Thresh,False
1780,NA1_4623010589,Gnar,Karthus,Kled,Xayah,Blitzcrank,Akali,Talon,KSante,Aphelios,Thresh,True
1781,NA1_4622094666,Kled,JarvanIV,Vladimir,Varus,Karma,KSante,Rengar,Kennen,Aphelios,Rakan,False
1782,NA1_4629732137,Sion,Nocturne,Annie,Kaisa,Pyke,Darius,Graves,Ahri,Zeri,Alistar,True
1783,NA1_4632227013,KSante,Belveth,Sejuani,Jinx,Taric,Olaf,Viego,Leblanc,Xayah,Thresh,True
1784,NA1_4628612735,Akali,Graves,Galio,Lucian,Milio,Tristana,Viego,Kennen,Varus,Pyke,False
1785,NA1_4616950710,Rumble,Rengar,Sylas,Zeri,Pyke,Garen,Vi,Lissandra,Jinx,Thresh,False
1786,NA1_4625710078,Chogath,LeeSin,Ryze,Draven,Lulu,Ornn,Skarner,Annie,Lucian,Nami,False
1787,NA1_4620070493,Olaf,Kindred,Lissandra,Zeri,Twitch,Tryndamere,Evelynn,Singed,Jinx,Lulu,False
1788,NA1_4624599097,KSante,Kindred,Sylas,Xayah,Milio,Fiora,LeeSin,Orianna,Tristana,Nautilus,False
1789,NA1_4631582946,Neeko,Talon,AurelionSol,Ezreal,Renata,Jax,Gragas,Tristana,Kaisa,Thresh,True
1790,NA1_4629194647,Sett,Amumu,Brand,Aphelios,Alistar,Gnar,Gragas,Lissandra,Vayne,Rakan,False
1791,NA1_4623801773,Tryndamere,Gragas,Qiyana,Vayne,Morgana,Jayce,Ekko,Kled,Xayah,Rakan,True
1792,NA1_4619980419,Malphite,LeeSin,Veigar,Kaisa,Pyke,Shen,Rengar,Leblanc,Jinx,Milio,True
1793,NA1_4616535489,Jax,Rengar,Viktor,Caitlyn,Thresh,Kennen,MonkeyKing,Veigar,Xayah,Bard,True
1794,NA1_4630935263,Jayce,JarvanIV,Galio,Jinx,Milio,Sion,Taric,Viktor,Xayah,Rakan,True
1795,NA1_4619985473,Jayce,MonkeyKing,Akali,Twitch,Lulu,Malphite,Sylas,Tristana,Jhin,Senna,True
1796,NA1_4627451249,Kennen,Kindred,KSante,Jhin,Thresh,Malphite,Elise,Jayce,Varus,Karma,False
1797,NA1_4626456609,Camille,Gragas,Jayce,Yasuo,Heimerdinger,Kennen,LeeSin,KSante,Ezreal,Twitch,False
1798,NA1_4618805721,Quinn,Viego,Viktor,Zeri,Lulu,Annie,Sejuani,Zed,Veigar,Jhin,False
1799,NA1_4618838154,Neeko,Kayn,Viktor,Aphelios,Thresh,MonkeyKing,Ekko,LeeSin,Zeri,Annie,False
1800,NA1_4616516570,Jayce,MonkeyKing,Lissandra,Ezreal,Blitzcrank,KSante,Viego,Ziggs,Veigar,Senna,False
1801,NA1_4624288835,MonkeyKing,DrMundo,Syndra,Sivir,Velkoz,Darius,Viego,Annie,Varus,Nautilus,False
1802,NA1_4631374671,Mordekaiser,Hecarim,Irelia,Ziggs,Pyke,Kennen,Kindred,Tristana,Draven,Rakan,True
1803,NA1_4617072255,Sion,LeeSin,Akali,Jhin,Lux,KSante,Graves,Ahri,Zeri,Milio,False
1804,NA1_4631542865,Jayce,Hecarim,Akali,Samira,Alistar,Olaf,Kindred,Akshan,Syndra,Nautilus,True
1805,NA1_4628509119,Gragas,Zac,Syndra,Xayah,Thresh,Jayce,Diana,Taliyah,KogMaw,Soraka,False
1806,NA1_4619021729,Jax,Belveth,Varus,Zeri,Renata,DrMundo,MonkeyKing,Syndra,Vayne,Lux,True
1807,NA1_4618599546,Kennen,LeeSin,Akshan,Jinx,TahmKench,Jayce,Gragas,Sylas,Aphelios,Nautilus,True
1808,NA1_4631183380,Sion,Kindred,Viktor,Zeri,Thresh,Shen,Kayn,Yasuo,Draven,Heimerdinger,False
1809,NA1_4620960555,Nidalee,Hecarim,Katarina,Tristana,Milio,LeeSin,Vi,Yasuo,Swain,Leona,True
1810,NA1_4624395893,Ahri,JarvanIV,Sett,Kaisa,Thresh,Kennen,LeeSin,Sylas,Zeri,Lulu,False
1811,NA1_4630079736,Garen,Hecarim,Orianna,Jhin,Karma,KSante,Rammus,Draven,Kennen,Thresh,True
1812,NA1_4629808619,Gragas,Nidalee,Viego,Samira,Nautilus,Rengar,Karthus,Akshan,Varus,Pyke,False
1813,NA1_4622954186,DrMundo,Udyr,Veigar,Zeri,Twitch,Sejuani,Vi,Akali,Aphelios,Bard,True
1814,NA1_4627385485,Urgot,Hecarim,Cassiopeia,Varus,Xerath,Jayce,Sylas,Ahri,Xayah,Rakan,False
1815,NA1_4628497520,Shen,Kindred,AurelionSol,Aphelios,Alistar,Jinx,MonkeyKing,Ornn,Sylas,Senna,True
1816,NA1_4619544525,Sett,Nidalee,Diana,Jinx,Thresh,KSante,Khazix,Varus,Kaisa,TahmKench,True
1817,NA1_4630901214,Kled,Nidalee,Orianna,Varus,Nautilus,DrMundo,Graves,Diana,Jhin,Karma,True
1818,NA1_4628186760,Sejuani,MonkeyKing,Veigar,Xayah,Rakan,Malphite,Kayn,Sylas,Varus,Janna,False
1819,NA1_4625418614,Jayce,Ekko,Yone,Caitlyn,Lux,Malphite,JarvanIV,Zoe,Varus,Karma,False
1820,NA1_4619718823,Ryze,FiddleSticks,LeeSin,Jinx,Annie,Renekton,Gragas,Tristana,Lucian,Sona,True
1821,NA1_4618118915,Ornn,Graves,Vladimir,Draven,Lulu,Jax,Hecarim,Veigar,Caitlyn,Soraka,True
1822,NA1_4616224734,Rumble,JarvanIV,Vladimir,Zeri,Milio,Renekton,MonkeyKing,Yone,Veigar,Senna,True
1823,NA1_4627768103,Garen,Viego,Kennen,Kaisa,Pyke,Malphite,Sejuani,Yasuo,Zeri,Soraka,True
1824,NA1_4624646672,Camille,Vi,Rumble,Jinx,Soraka,Malphite,Udyr,Zed,Varus,Lux,True
1825,NA1_4615196706,Gragas,MasterYi,Fizz,Ezreal,Karma,Gnar,Zac,Yasuo,Ashe,Twitch,False
1826,NA1_4632254842,Mordekaiser,MonkeyKing,Ahri,Twitch,Lulu,Graves,Thresh,Sylas,Varus,Malphite,True
1827,NA1_4630105324,Jayce,Gragas,Xerath,Jhin,Blitzcrank,Rengar,Kindred,Syndra,Lux,Alistar,True
1828,NA1_4619620975,Cassiopeia,Sejuani,Galio,Draven,Nami,Sion,Veigar,LeeSin,Ashe,Annie,True
1829,NA1_4623312462,Singed,Viego,Rumble,Kaisa,Nautilus,Jayce,JarvanIV,Sylas,Varus,Rell,False
1830,NA1_4626926932,Aatrox,Kayn,Lux,Kaisa,Nautilus,Garen,Graves,Vladimir,Bard,Karthus,False
1831,NA1_4621864730,Olaf,Kindred,Leblanc,Aphelios,Rakan,Karma,Hecarim,Pantheon,Vayne,Soraka,False
1832,NA1_4631894451,KSante,Rengar,Karthus,Aphelios,Jhin,Olaf,Kayn,Diana,Seraphine,Lulu,False
1833,NA1_4627636948,Tryndamere,Khazix,Mordekaiser,Varus,Alistar,Neeko,Qiyana,Akali,Samira,Annie,False
1834,NA1_4626170291,Gwen,Belveth,Talon,Jinx,Yuumi,KSante,Taliyah,Lissandra,Aphelios,Brand,True
1835,NA1_4627229659,Gangplank,XinZhao,Chogath,Aphelios,Annie,Vladimir,Hecarim,Anivia,Xayah,Rakan,False
1836,NA1_4623714621,Jayce,Vi,Lux,Aphelios,Thresh,Malphite,Karthus,Zed,Varus,Senna,True
1837,NA1_4628045205,Malphite,Hecarim,Cassiopeia,MissFortune,Lux,Jayce,Taric,Rumble,Twitch,Senna,False
1838,NA1_4629913100,Mordekaiser,Vi,Sylas,Varus,Rakan,TahmKench,FiddleSticks,Xayah,Aphelios,Milio,True
1839,NA1_4627418398,Jax,Nidalee,Qiyana,Aphelios,Blitzcrank,Kennen,JarvanIV,Sylas,Caitlyn,Karma,True
1840,NA1_4631199787,Thresh,Gwen,Sivir,KSante,Pantheon,Evelynn,Camille,Tristana,Sion,Blitzcrank,True
1841,NA1_4627036508,Malphite,Graves,Ahri,Kaisa,Velkoz,Olaf,LeeSin,Rumble,Varus,Karma,True
1842,NA1_4620192683,Sion,Khazix,Syndra,Varus,Blitzcrank,Akshan,Rengar,Leblanc,Senna,Rakan,True
1843,NA1_4628747076,Kayle,MonkeyKing,Qiyana,Cassiopeia,Thresh,Fiora,Karthus,Jayce,Varus,Blitzcrank,False
1844,NA1_4616969937,Renekton,Hecarim,Velkoz,Jinx,Annie,Camille,Graves,Gragas,Zeri,Senna,False
1845,NA1_4629985491,Yorick,Leona,Ziggs,Chogath,Pyke,Aatrox,Senna,Ahri,Ezreal,Belveth,False
1846,NA1_4620091551,Poppy,Kindred,Kennen,Zeri,Lulu,KSante,LeeSin,Leblanc,Jinx,Pyke,True
1847,NA1_4618474380,Jax,MasterYi,Graves,Ezreal,Yuumi,Kennen,LeeSin,Yasuo,Jinx,Zyra,False
1848,NA1_4614713437,Shen,Diana,Chogath,Senna,Soraka,MonkeyKing,Graves,Ahri,Zeri,Vex,False
1849,NA1_4629896282,Renekton,Graves,Ahri,Lux,Pyke,Gwen,Kayn,Nunu,Xayah,Blitzcrank,True
1850,NA1_4618247653,Jax,Maokai,Vex,Ashe,Milio,Sylas,MonkeyKing,Neeko,Jinx,Zilean,False
1851,NA1_4628507926,Jax,LeeSin,Zeri,Lissandra,Lulu,Teemo,MasterYi,Anivia,Ashe,Heimerdinger,False
1852,NA1_4624448174,Mordekaiser,LeeSin,Sylas,Samira,Amumu,Riven,MonkeyKing,Ahri,Karma,Varus,False
1853,NA1_4627054560,Singed,Evelynn,Qiyana,MissFortune,Senna,Riven,JarvanIV,Lissandra,Jinx,Blitzcrank,True
1854,NA1_4625770905,Darius,Viego,FiddleSticks,Twitch,Rakan,Malphite,Lillia,Irelia,Lucian,Milio,False
1855,NA1_4629031091,Malzahar,Sona,Gragas,Kaisa,Jax,Annie,Pantheon,Tristana,Fiora,Draven,False
1856,NA1_4619886445,Sett,Rengar,Annie,Aphelios,Nautilus,Jayce,Vi,Fizz,Lucian,Soraka,True
1857,NA1_4619633086,Irelia,Lillia,Sett,Caitlyn,Karma,Poppy,Evelynn,Ahri,KogMaw,Lulu,False
1858,NA1_4621295630,Anivia,Evelynn,Tristana,Ezreal,Karma,Jayce,Hecarim,Vex,Jinx,Nautilus,True
1859,NA1_4631129093,Garen,Vi,Taliyah,Varus,Alistar,Olaf,MonkeyKing,Neeko,Sona,Rakan,True
1860,NA1_4620806892,Illaoi,Nunu,Veigar,Jinx,Sona,Xayah,JarvanIV,Lux,Ornn,Milio,False
1861,NA1_4630644673,Kennen,Diana,Irelia,Ezreal,Heimerdinger,Nidalee,Sion,Qiyana,Xayah,Rakan,True
1862,NA1_4629200021,Amumu,Graves,Akali,Kaisa,Renekton,Ornn,Viego,Rumble,Tristana,Soraka,False
1863,NA1_4627616022,FiddleSticks,Warwick,Lulu,Pantheon,Jinx,Thresh,Malzahar,Kaisa,Taliyah,Graves,True
1864,NA1_4623085529,Kennen,Belveth,AurelionSol,Jinx,Milio,Malphite,LeeSin,Veigar,Zeri,Yuumi,True
1865,NA1_4628266310,Pantheon,Lillia,Yasuo,Kaisa,Pyke,Jayce,Kindred,Diana,Zeri,Heimerdinger,False
1866,NA1_4627008231,Teemo,LeeSin,Vex,Caitlyn,Soraka,Malphite,FiddleSticks,Pantheon,Xayah,Lux,True
1867,NA1_4623745863,Jayce,Evelynn,Vladimir,Xayah,Rakan,KSante,Gragas,Talon,Kaisa,Blitzcrank,True
1868,NA1_4626855981,Malphite,Khazix,AurelionSol,Xayah,Rakan,Gwen,Graves,Kennen,Varus,Zyra,False
1869,NA1_4630569750,Kennen,Viego,Yone,Draven,Karma,Riven,Graves,Sylas,Caitlyn,Morgana,True
1870,NA1_4624886299,Jayce,Nunu,Lulu,Zeri,Zed,Jax,Evelynn,Pantheon,Sivir,Rakan,False
1871,NA1_4614996051,Garen,MonkeyKing,Viktor,Ezreal,Senna,Rengar,Udyr,Katarina,Twitch,Bard,False
1872,NA1_4609279870,Chogath,FiddleSticks,Pantheon,Lucian,Taric,Gwen,MonkeyKing,Annie,Caitlyn,Lux,False
1873,NA1_4631324030,Gwen,Viego,Ryze,Tristana,Yuumi,Rumble,Zac,Sion,Nautilus,Samira,True
1874,NA1_4627399750,Pantheon,Viego,Ekko,Aphelios,Sett,KSante,Graves,AurelionSol,Jhin,Nautilus,True
1875,NA1_4628853802,Kled,Talon,Syndra,Draven,Karma,Tryndamere,JarvanIV,Cassiopeia,Aphelios,Heimerdinger,True
1876,NA1_4627719191,Viego,Gragas,Malzahar,MissFortune,Milio,KSante,Ekko,Vladimir,Yasuo,Janna,False
1877,NA1_4629937582,Graves,Gragas,Fizz,Zeri,Pyke,Chogath,Diana,Yasuo,Kaisa,Karma,False
1878,NA1_4619684456,Jayce,Sylas,Aatrox,Aphelios,Thresh,Gnar,Elise,Taliyah,Zeri,Annie,False
1879,NA1_4630511076,Olaf,Khazix,Diana,Twitch,Blitzcrank,Camille,Kindred,Ahri,Zeri,Lulu,False
1880,NA1_4627920330,Tryndamere,Hecarim,Annie,Kaisa,Nautilus,Pantheon,Kindred,Cassiopeia,Jinx,Thresh,False
1881,NA1_4628816391,Gwen,Rengar,Sion,Varus,Morgana,Maokai,Ornn,Yone,Sivir,Karma,True
1882,NA1_4619424095,Renekton,Elise,Talon,Draven,Amumu,Singed,Rengar,Diana,Karthus,Senna,True
1883,NA1_4631561261,Yone,Udyr,Brand,Tristana,Pyke,Malphite,Gragas,Graves,Xayah,Twitch,False
1884,NA1_4629759183,Shen,Udyr,Kassadin,Aphelios,Rakan,Garen,Ivern,Viktor,Xayah,Janna,True
1885,NA1_4627992634,Jax,Karthus,Syndra,Varus,Jhin,Malphite,Shaco,Zoe,Jinx,Blitzcrank,True
1886,NA1_4613405914,Yone,Gragas,Tristana,Aphelios,Thresh,Warwick,Hecarim,Zoe,Xayah,Rakan,True
1887,NA1_4622593072,Jayce,Vi,Lux,Aphelios,Rakan,Irelia,Sylas,Viktor,Xayah,Senna,True
1888,NA1_4629176185,Sejuani,Taliyah,LeeSin,Xayah,Lulu,Mordekaiser,Vi,Swain,Sivir,Heimerdinger,False
1889,NA1_4620924099,Irelia,LeeSin,Ryze,Xayah,Rakan,Kennen,Poppy,Jinx,Yone,Thresh,False
1890,NA1_4610278844,Shen,Vi,Annie,Twitch,Nami,Vladimir,Sylas,Yasuo,Jhin,Lux,True
1891,NA1_4630266876,Urgot,Kaisa,Ryze,Xayah,Nautilus,Camille,Viego,Zoe,Zeri,Rakan,False
1892,NA1_4627762183,Jax,Karthus,Irelia,Kaisa,Galio,Gragas,LeeSin,Ahri,Nilah,Rakan,False
1893,NA1_4623974745,LeeSin,Lillia,Akshan,Jinx,Lulu,Jayce,Gragas,Khazix,Varus,Zyra,False
1894,NA1_4628419035,Fiora,Gragas,Chogath,Aphelios,Senna,Renekton,Viego,Taliyah,Lucian,Blitzcrank,False
1895,NA1_4626511401,Singed,Kindred,KSante,Aphelios,Senna,Tryndamere,MonkeyKing,Syndra,Zeri,Lulu,True
1896,NA1_4618852964,Gangplank,Ekko,Orianna,Jinx,Braum,Chogath,MonkeyKing,Ahri,Varus,Nautilus,True
1897,NA1_4631303344,Renekton,Kindred,Orianna,Tristana,Amumu,Gnar,JarvanIV,Cassiopeia,Twitch,Yuumi,False
1898,NA1_4611617124,Gnar,Nunu,Cassiopeia,Jinx,TahmKench,Yone,Nocturne,Viktor,Kaisa,Rakan,False
1899,NA1_4625090230,Sivir,Pantheon,Bard,Fiora,FiddleSticks,Vayne,Camille,Lulu,Kindred,Galio,False
1900,NA1_4624839584,Kennen,Zac,Yasuo,Tristana,Rakan,Akali,Olaf,Sett,Sivir,Pyke,False
1901,NA1_4626700550,Gragas,Vi,Tryndamere,Xayah,Rakan,Sylas,MonkeyKing,Orianna,Aphelios,Thresh,True
1902,NA1_4621642685,Jayce,Karthus,Kled,Caitlyn,Milio,Sett,Viego,Annie,Jinx,Thresh,True
1903,NA1_4616009537,Jayce,Hecarim,Sylas,Jinx,Lulu,Kled,Graves,Akali,Xayah,Milio,False
1904,NA1_4617189831,Gnar,Taric,Annie,Ashe,Nautilus,Garen,FiddleSticks,Sett,Kaisa,Velkoz,False
1905,NA1_4628566261,Mordekaiser,LeeSin,Galio,Ezreal,Heimerdinger,Darius,Kindred,Rumble,Varus,Karma,False
1906,NA1_4621921929,Kennen,Ekko,Zoe,Twitch,Nautilus,Vladimir,Gragas,Akshan,Vayne,Pyke,True
1907,NA1_4614390005,Yasuo,Sylas,Aphelios,Malphite,Blitzcrank,Caitlyn,Lillia,Zed,Yuumi,Veigar,False
1908,NA1_4626889686,Malphite,JarvanIV,AurelionSol,Jinx,Thresh,Sylas,Viego,Kennen,Aphelios,Blitzcrank,True
1909,NA1_4631414821,Veigar,Soraka,Sivir,Hecarim,KSante,Zeri,Senna,Riven,Talon,Karthus,True
1910,NA1_4628839690,Gangplank,Hecarim,Seraphine,Aphelios,Braum,Olaf,Talon,Rumble,Caitlyn,Nautilus,False
1911,NA1_4631805017,Jax,Shaco,Gragas,Vayne,Rakan,Darius,JarvanIV,Ahri,Ashe,Amumu,False
1912,NA1_4625420876,Riven,FiddleSticks,Veigar,Jinx,Morgana,Ziggs,LeeSin,Yasuo,Twitch,Blitzcrank,True
1913,NA1_4620932163,Poppy,Nunu,Leblanc,Jinx,Annie,Rumble,Rengar,Yasuo,Aphelios,Thresh,False
1914,NA1_4623466545,Sion,Graves,Katarina,Ashe,Senna,Yone,Udyr,Ekko,Xayah,Karma,True
1915,NA1_4617760988,Sion,XinZhao,Tristana,Lucian,Sona,Tryndamere,Ekko,Akshan,Xayah,Milio,True
1916,NA1_4623236380,Kennen,JarvanIV,Diana,Draven,Pyke,Ornn,Graves,Ahri,Jinx,Nautilus,True
1917,NA1_4628075302,Ornn,Talon,Kennen,Zeri,Rakan,Malphite,Karthus,Tristana,Xayah,Braum,True
1918,NA1_4630942696,Pantheon,MonkeyKing,Anivia,Tristana,Milio,JarvanIV,KSante,Vayne,Soraka,Orianna,False
1919,NA1_4623667901,Gnar,Shaco,Annie,Xayah,Rakan,KSante,LeeSin,Viktor,Tristana,Maokai,True
1920,NA1_4626999020,Rengar,Malzahar,Belveth,Sivir,Yuumi,Teemo,MonkeyKing,Ahri,Kaisa,Thresh,True
1921,NA1_4603949721,Ornn,Karthus,Kassadin,Jinx,Lulu,Jayce,Nunu,AurelionSol,Kaisa,Nautilus,False
1922,NA1_4614294746,Chogath,Zed,Zoe,Jinx,Thresh,Sett,Karthus,Akshan,Xayah,Rakan,False
1923,NA1_4613549849,Chogath,Sylas,Pyke,Draven,Nautilus,AurelionSol,MonkeyKing,Tristana,Ashe,Thresh,False
1924,NA1_4620674935,Gragas,Jinx,Zed,Brand,Belveth,Malphite,MonkeyKing,Sylas,Swain,Rakan,False
